prod_0_thf1	1000.0	0	1000
prod_0_thf2	0.0	0	550
prod_0_thf3	0.0	0	200
prod_1_thf1	1000.0	0	1000
prod_1_thf2	500.0	0	550
prod_1_thf3	100.0	0	200
prod_2_thf1	0.0	0	0
prod_2_thf2	500.0	0	550
prod_2_thf3	100.0	0	200
prod_3_thf1	0.0	0	1000
prod_3_thf2	500.0	0	550
prod_3_thf3	100.0	0	200
status_0_thf1	1.0	0	1
status_0_thf2	0.0	0	1
status_0_thf3	0.0	0	1
status_1_thf1	1.0	0	1
status_1_thf2	1.0	0	1
status_1_thf3	1.0	0	1
status_2_thf1	0.0	0	1
status_2_thf2	1.0	0	1
status_2_thf3	1.0	0	1
status_3_thf1	0.0	0	1
status_3_thf2	1.0	0	1
status_3_thf3	1.0	0	1
switch_0_thf1	1.0	0	1
switch_0_thf2	0.0	0	1
switch_0_thf3	0.0	0	1
switch_1_thf1	0.0	0	1
switch_1_thf2	1.0	0	1
switch_1_thf3	1.0	0	1
switch_2_thf1	0.0	0	1
switch_2_thf2	0.0	0	1
switch_2_thf3	0.0	0	1
switch_3_thf1	0.0	0	1
switch_3_thf2	0.0	0	1
switch_3_thf3	0.0	0	1
