minimimum_production0_thf1	0.0	-0.0	0
maximum_production0_thf1	0.0	-0.0	0
and_1_0_thf1	0.0	-0.0	0
minimimum_production0_thf2	0.0	-0.0	0
maximum_production0_thf2	0.0	-0.0	0
and_1_0_thf2	0.0	-0.0	0
minimimum_production0_thf3	1240.0	-1240.0	0
maximum_production0_thf3	0.0	-0.0	0
and_1_0_thf3	0.0	-0.0	0
minimimum_production0_thf4	0.0	-0.0	0
maximum_production0_thf4	0.0	-0.0	0
and_1_0_thf4	0.0	-0.0	0
minimimum_production0_thf5	0.0	-0.0	0
maximum_production0_thf5	0.0	-0.0	0
and_1_0_thf5	0.0	-0.0	0
minimimum_production0_thf6	0.0	-0.0	0
maximum_production0_thf6	0.0	-0.0	0
and_1_0_thf6	0.0	-0.0	0
minimimum_production0_thf7	0.0	-0.0	0
maximum_production0_thf7	0.0	-0.0	0
and_1_0_thf7	0.0	-0.0	0
minimimum_production0_thf8	0.0	-0.0	0
maximum_production0_thf8	0.0	-0.0	0
and_1_0_thf8	0.0	-0.0	0
minimimum_production0_thf9	0.0	-0.0	0
maximum_production0_thf9	0.0	-0.0	0
and_1_0_thf9	0.0	-0.0	0
minimimum_production0_thf10	0.0	-0.0	0
maximum_production0_thf10	0.0	-0.0	0
and_1_0_thf10	0.0	-0.0	0
minimimum_production0_thf11	0.0	-0.0	0
maximum_production0_thf11	0.0	-0.0	0
and_1_0_thf11	0.0	-0.0	0
minimimum_production0_thf12	0.0	-0.0	0
maximum_production0_thf12	0.0	-0.0	0
and_1_0_thf12	0.0	-0.0	0
minimimum_production0_thf13	0.0	-0.0	0
maximum_production0_thf13	0.0	-0.0	0
and_1_0_thf13	0.0	-0.0	0
minimimum_production0_thf14	84.0	-84.0	0
maximum_production0_thf14	-805.0	805.0	0
and_1_0_thf14	0.0	-0.0	0
minimimum_production0_thf15	0.0	-0.0	0
maximum_production0_thf15	0.0	-0.0	0
and_1_0_thf15	0.0	-0.0	0
minimimum_production0_thf16	0.0	-0.0	0
maximum_production0_thf16	0.0	-0.0	0
and_1_0_thf16	0.0	-0.0	0
minimimum_production0_thf17	0.0	-0.0	0
maximum_production0_thf17	0.0	-0.0	0
and_1_0_thf17	0.0	-0.0	0
minimimum_production0_thf18	0.0	-0.0	0
maximum_production0_thf18	0.0	-0.0	0
and_1_0_thf18	0.0	-0.0	0
minimimum_production0_thf19	0.0	-0.0	0
maximum_production0_thf19	0.0	-0.0	0
and_1_0_thf19	0.0	-0.0	0
minimimum_production0_thf20	0.0	-0.0	0
maximum_production0_thf20	0.0	-0.0	0
