minimum_production0_thf1	1000.0	-1000.0	0
maximum_production0_thf1	0.0	-0.0	0
minimum_production0_thf2	0.0	-0.0	0
maximum_production0_thf2	-550.0	550.0	0
minimum_production0_thf3	0.0	-0.0	0
maximum_production0_thf3	-200.0	200.0	0
maj_stock0	-3.086927352e-10	-0.0	1440000.0
minimum_stock0_0	1440000.0	-1440000.0	-0.0
maximum_stock0_0	0.0	-0.0	1440000.0
balance_0	0.0	-0.0	1000
minimum_production1_thf1	1000.0	-1000.0	0
maximum_production1_thf1	0.0	-0.0	0
minimum_production1_thf2	525.0	-525.0	0
maximum_production1_thf2	-25.0	25.0	0
minimum_production1_thf3	0.0	-0.0	0
maximum_production1_thf3	-200.0	200.0	0
maj_stock1	0.0	-1.1641532e-10	-0.0
minimum_stock1_0	900000.0	-900000.0	-0.0
maximum_stock1_0	-540000.0	540000.0	1440000.0
balance_1	0.0	-0.0	1600
minimum_production2_thf1	0.0	-0.0	0
maximum_production2_thf1	0.0	-0.0	0
shutdown_t_2_thf1	0.0	-0.0	0
minimum_production2_thf2	525.0	-525.0	0
maximum_production2_thf2	-25.0	25.0	0
minimum_production2_thf3	0.0	-0.0	0
maximum_production2_thf3	-200.0	200.0	0
maj_stock2	0.0	-1.7462298e-10	-0.0
minimum_stock2_0	360000.0	-360000.0	-0.0
maximum_stock2_0	-1080000.0	1080000.0	1440000.0
balance_2	0.0	-0.0	600
minimum_production3_thf1	850.0	-850.0	0
maximum_production3_thf1	-150.0	150.0	0
minimum_production3_thf2	0.0	-0.0	0
maximum_production3_thf2	-550.0	550.0	0
minimum_production3_thf3	0.0	-0.0	0
maximum_production3_thf3	-200.0	200.0	0
maj_stock3	0.0	-0.0	-0.0
minimum_stock3_0	0.0	-0.0	-0.0
maximum_stock3_0	-1440000.0	1440000.0	1440000.0
balance_3	0.0	-0.0	900
